route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
16615,c_20276_b_33503_d_31,t_1228097_b_33503_tn_0,,Loop,1,162576,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1228098_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1228099_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1228106_b_33503_tn_0,,Loop,1,162576,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1228107_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1228114_b_33503_tn_0,,Loop,1,162576,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1228115_b_33503_tn_0,,Loop,1,162574,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1228116_b_33503_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1227909_b_33503_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1227910_b_33503_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1227911_b_33503_tn_0,,Loop,1,162576,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_31,t_1227912_b_33503_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228280_b_33503_tn_0,,Loop,1,162565,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228157_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228155_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228154_b_33503_tn_0,,Loop,1,162565,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228153_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228288_b_33503_tn_0,,Loop,1,162572,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228282_b_33503_tn_0,,Loop,1,162572,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228275_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228273_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228269_b_33503_tn_0,,Loop,1,162572,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228267_b_33503_tn_0,,Loop,1,162572,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228266_b_33503_tn_0,,Loop,1,162565,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228262_b_33503_tn_0,,Loop,1,162565,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228217_b_33503_tn_0,,Loop,1,162565,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228216_b_33503_tn_0,,Loop,1,162565,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228182_b_33503_tn_0,,Loop,1,162566,p_1227891,,,,,,,,,,,,
16615,c_20276_b_33503_d_32,t_1228164_b_33503_tn_0,,Loop,1,162572,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557396_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557395_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557526_b_31122_tn_0,,Loop,1,162570,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557527_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557398_b_31122_tn_0,,Loop,1,162579,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557458_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557459_b_31122_tn_0,,Loop,1,162576,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557460_b_31122_tn_0,,Loop,1,162577,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557399_b_31122_tn_0,,Loop,1,162576,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557522_b_31122_tn_0,,Loop,1,162570,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557523_b_31122_tn_0,,Loop,1,162570,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557524_b_31122_tn_0,,Loop,1,162570,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557525_b_31122_tn_0,,Loop,1,162570,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557533_b_31122_tn_0,,Loop,1,162576,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557394_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557397_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557529_b_31122_tn_0,,Loop,1,162579,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557292_b_31122_tn_0,,Loop,1,162579,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557528_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557457_b_31122_tn_0,,Loop,1,162570,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557290_b_31122_tn_0,,Loop,1,162579,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_31,t_1557289_b_31122_tn_0,,Loop,1,162570,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557294_b_31122_tn_0,,Loop,1,162567,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557293_b_31122_tn_0,,Loop,1,162567,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557637_b_31122_tn_0,,Loop,1,162567,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557578_b_31122_tn_0,,Loop,1,162567,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557636_b_31122_tn_0,,Loop,1,162567,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557634_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557633_b_31122_tn_0,,Loop,1,162568,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557557_b_31122_tn_0,,Loop,1,162567,p_1227891,,,,,,,,,,,,
16615,c_22034_b_31122_d_32,t_1557632_b_31122_tn_0,,Loop,1,162567,p_1227891,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228089_b_33503_tn_0,,Loop,0,162575,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227894_b_33503_tn_0,,Loop,0,162573,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227895_b_33503_tn_0,,Loop,0,162580,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227896_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227897_b_33503_tn_0,,Loop,0,162571,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227898_b_33503_tn_0,,Loop,0,162575,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227899_b_33503_tn_0,,Loop,0,162571,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227900_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227901_b_33503_tn_0,,Loop,0,162571,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227902_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227903_b_33503_tn_0,,Loop,0,162573,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227904_b_33503_tn_0,,Loop,0,162580,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1227905_b_33503_tn_0,,Loop,0,162575,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228087_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228088_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228090_b_33503_tn_0,,Loop,0,162575,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228091_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228108_b_33503_tn_0,,Loop,0,162573,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228109_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228110_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228111_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228112_b_33503_tn_0,,Loop,0,162573,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228113_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228128_b_33503_tn_0,,Loop,0,162580,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228129_b_33503_tn_0,,Loop,0,162575,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228130_b_33503_tn_0,,Loop,0,162575,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_31,t_1228131_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228278_b_33503_tn_0,,Loop,0,162568,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1227960_b_33503_tn_0,,Loop,0,162568,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228140_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228148_b_33503_tn_0,,Loop,0,162568,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228168_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228177_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228179_b_33503_tn_0,,Loop,0,162568,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228184_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228194_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228209_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228210_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228211_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228212_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228213_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228214_b_33503_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228215_b_33503_tn_0,,Loop,0,162567,p_1227885,,,,,,,,,,,,
16616,c_20276_b_33503_d_32,t_1228257_b_33503_tn_0,,Loop,0,162568,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557281_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557272_b_31122_tn_0,,Loop,0,162566,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557273_b_31122_tn_0,,Loop,0,162566,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557274_b_31122_tn_0,,Loop,0,162572,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557275_b_31122_tn_0,,Loop,0,162566,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557276_b_31122_tn_0,,Loop,0,162572,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557277_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557278_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557279_b_31122_tn_0,,Loop,0,162572,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557514_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557513_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557390_b_31122_tn_0,,Loop,0,162578,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557389_b_31122_tn_0,,Loop,0,162578,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557388_b_31122_tn_0,,Loop,0,162578,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557387_b_31122_tn_0,,Loop,0,162572,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557282_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557280_b_31122_tn_0,,Loop,0,162572,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557521_b_31122_tn_0,,Loop,0,162577,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557518_b_31122_tn_0,,Loop,0,162578,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557517_b_31122_tn_0,,Loop,0,162578,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557516_b_31122_tn_0,,Loop,0,162578,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_31,t_1557515_b_31122_tn_0,,Loop,0,162578,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_32,t_1557576_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_32,t_1557575_b_31122_tn_0,,Loop,0,162568,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_32,t_1557574_b_31122_tn_0,,Loop,0,162568,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_32,t_1557288_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_32,t_1557287_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_32,t_1557283_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_32,t_1557629_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
16616,c_22034_b_31122_d_32,t_1557577_b_31122_tn_0,,Loop,0,162565,p_1227885,,,,,,,,,,,,
